performance_id,supplier_id,year,quarter,assessment_date,delivery_performance_pct,quality_score,cost_competitiveness_score,safety_compliance_score,contract_compliance_pct,innovation_score,capacity_utilization_pct,overall_score,improvement_recommendations,contract_renewals_eligible,assessed_by
PERF017934,SUP0458,2020,3,2020-09-01,98.0,8.3,8.4,7.6,91.1,7.2,93.7,7.9,Focus on delivery timelines,Under Review,Assessor_09
PERF017935,SUP0458,2020,4,2020-12-01,99.0,8.4,7.6,9.4,100.0,6.9,98.1,8.1,Minor process improvements needed,Yes,Assessor_13
PERF017936,SUP0458,2021,1,2021-03-01,97.8,8.7,8.4,7.6,98.2,6.8,85.9,7.9,Focus on delivery timelines,Under Review,Assessor_16
PERF017937,SUP0458,2021,2,2021-06-01,100.0,8.6,8.4,8.5,93.9,9.0,97.6,8.6,Minor process improvements needed,Yes,Assessor_08
PERF017938,SUP0458,2021,3,2021-09-01,93.7,8.2,9.0,8.0,89.7,8.9,100.0,8.5,Minor process improvements needed,Yes,Assessor_14
PERF017939,SUP0458,2021,4,2021-12-01,100.0,8.3,9.0,7.4,100.0,4.7,91.3,7.3,Focus on delivery timelines,Under Review,Assessor_11
PERF017940,SUP0458,2022,1,2022-03-01,100.0,8.0,8.9,8.1,100.0,9.2,89.9,8.5,Minor process improvements needed,Yes,Assessor_16
PERF017941,SUP0458,2022,2,2022-06-01,100.0,8.5,9.7,8.1,100.0,6.0,88.1,8.1,Minor process improvements needed,Yes,Assessor_05
PERF017942,SUP0458,2022,3,2022-09-01,100.0,8.5,8.3,7.6,78.3,5.0,90.9,7.3,Focus on delivery timelines,Under Review,Assessor_01
PERF017943,SUP0458,2022,4,2022-12-01,100.0,8.8,7.3,8.2,84.1,6.8,79.9,7.8,Focus on delivery timelines,Under Review,Assessor_18
PERF017944,SUP0458,2023,1,2023-03-01,100.0,7.8,8.0,9.2,94.0,7.7,100.0,8.2,Minor process improvements needed,Yes,Assessor_07
PERF017945,SUP0458,2023,2,2023-06-01,100.0,9.5,9.6,8.1,90.2,8.3,100.0,8.9,Minor process improvements needed,Yes,Assessor_10
PERF017946,SUP0458,2023,3,2023-09-01,100.0,8.6,9.0,8.2,87.3,6.7,100.0,8.1,Minor process improvements needed,Yes,Assessor_14
PERF017947,SUP0458,2023,4,2023-12-01,100.0,9.9,9.6,9.1,94.4,6.9,74.9,8.9,Minor process improvements needed,Yes,Assessor_05
PERF017948,SUP0458,2024,1,2024-03-01,100.0,8.1,7.3,8.4,98.0,5.3,74.0,7.3,Focus on delivery timelines,Under Review,Assessor_10
PERF017949,SUP0458,2024,2,2024-06-01,98.7,9.0,8.1,8.2,99.1,6.2,100.0,7.9,Focus on delivery timelines,Under Review,Assessor_13
PERF017950,SUP0458,2024,3,2024-09-01,99.1,9.4,8.2,9.4,88.4,5.7,83.3,8.2,Minor process improvements needed,Yes,Assessor_02
PERF017951,SUP0458,2024,4,2024-12-01,94.0,9.0,7.0,8.6,93.3,7.0,100.0,7.9,Focus on delivery timelines,Under Review,Assessor_07
PERF017952,SUP0458,2025,1,2025-03-01,100.0,8.8,7.5,8.4,100.0,7.8,92.5,8.1,Minor process improvements needed,Yes,Assessor_19
PERF017953,SUP0458,2025,2,2025-06-01,100.0,9.1,8.3,10.0,91.6,5.5,100.0,8.2,Minor process improvements needed,Yes,Assessor_14
PERF017954,SUP0458,2025,3,2025-09-01,100.0,9.6,9.1,8.6,75.6,6.4,93.0,8.4,Minor process improvements needed,Yes,Assessor_17
PERF017955,SUP0459,2012,1,2012-03-01,77.7,5.9,5.1,6.5,81.3,4.9,82.0,5.6,Comprehensive improvement plan required,No,Assessor_10
PERF017956,SUP0459,2012,2,2012-06-01,78.0,6.5,6.6,5.7,71.7,5.2,93.5,6.0,Enhance quality controls,Under Review,Assessor_02
PERF017957,SUP0459,2012,3,2012-09-01,75.3,6.6,6.9,6.8,58.4,6.2,94.7,6.6,Enhance quality controls,Under Review,Assessor_16
PERF017958,SUP0459,2012,4,2012-12-01,83.2,6.5,5.0,6.4,62.3,5.4,82.9,5.8,Comprehensive improvement plan required,No,Assessor_03
PERF017959,SUP0459,2013,1,2013-03-01,69.8,7.3,6.2,5.5,69.8,3.6,86.7,5.7,Comprehensive improvement plan required,No,Assessor_04
PERF017960,SUP0459,2013,2,2013-06-01,81.1,6.7,6.7,6.4,67.3,7.0,71.9,6.7,Enhance quality controls,Under Review,Assessor_19
PERF017961,SUP0459,2013,3,2013-09-01,77.9,5.8,5.5,6.5,81.9,5.4,85.4,5.8,Comprehensive improvement plan required,No,Assessor_10
PERF017962,SUP0459,2013,4,2013-12-01,77.8,6.4,7.3,5.5,83.3,5.5,85.2,6.2,Enhance quality controls,Under Review,Assessor_10
PERF017963,SUP0459,2014,1,2014-03-01,71.5,5.8,7.2,6.3,67.4,3.7,91.6,5.7,Comprehensive improvement plan required,No,Assessor_05
PERF017964,SUP0459,2014,2,2014-06-01,82.4,5.5,5.6,5.2,66.6,3.1,74.6,4.9,Comprehensive improvement plan required,No,Assessor_03
PERF017965,SUP0459,2014,3,2014-09-01,83.5,5.8,7.2,6.0,71.4,5.2,82.2,6.0,Enhance quality controls,Under Review,Assessor_05
PERF017966,SUP0459,2014,4,2014-12-01,61.7,7.2,5.8,5.8,61.0,4.6,85.1,5.8,Comprehensive improvement plan required,No,Assessor_11
PERF017967,SUP0459,2015,1,2015-03-01,68.9,6.0,6.7,5.8,70.6,4.5,86.5,5.8,Comprehensive improvement plan required,No,Assessor_13
PERF017968,SUP0459,2015,2,2015-06-01,70.7,5.3,6.6,6.5,66.7,5.5,90.8,6.0,Comprehensive improvement plan required,No,Assessor_09
PERF017969,SUP0459,2015,3,2015-09-01,69.9,7.7,5.6,6.2,55.7,4.9,90.4,6.1,Enhance quality controls,Under Review,Assessor_10
PERF017970,SUP0459,2015,4,2015-12-01,71.7,7.5,6.1,5.7,67.4,3.6,90.5,5.7,Comprehensive improvement plan required,No,Assessor_07
PERF017971,SUP0459,2016,1,2016-03-01,75.9,6.6,6.8,6.3,66.9,5.8,82.5,6.4,Enhance quality controls,Under Review,Assessor_03
PERF017972,SUP0459,2016,2,2016-06-01,79.1,6.9,5.4,6.9,72.5,2.5,90.9,5.4,Comprehensive improvement plan required,No,Assessor_07
PERF017973,SUP0459,2016,3,2016-09-01,69.6,6.3,6.3,7.3,65.2,5.2,92.1,6.3,Enhance quality controls,Under Review,Assessor_08
PERF017974,SUP0459,2016,4,2016-12-01,76.4,6.2,6.7,6.9,59.2,3.2,100.0,5.8,Comprehensive improvement plan required,No,Assessor_01
PERF017975,SUP0459,2017,1,2017-03-01,76.0,6.9,5.9,6.7,77.7,7.5,78.8,6.8,Enhance quality controls,Under Review,Assessor_04
PERF017976,SUP0459,2017,2,2017-06-01,79.4,5.6,6.3,6.0,65.5,4.6,100.0,5.6,Comprehensive improvement plan required,No,Assessor_01
PERF017977,SUP0459,2017,3,2017-09-01,74.6,7.3,5.5,7.1,57.5,6.1,78.8,6.5,Enhance quality controls,Under Review,Assessor_18
PERF017978,SUP0459,2017,4,2017-12-01,69.4,7.2,5.7,6.3,52.9,6.2,60.7,6.3,Enhance quality controls,Under Review,Assessor_09
PERF017979,SUP0459,2018,1,2018-03-01,75.2,5.8,6.1,7.1,65.1,3.8,79.6,5.7,Comprehensive improvement plan required,No,Assessor_16
PERF017980,SUP0459,2018,2,2018-06-01,78.0,6.8,5.7,6.6,77.1,7.3,84.1,6.6,Enhance quality controls,Under Review,Assessor_06
PERF017981,SUP0459,2018,3,2018-09-01,84.8,7.7,7.4,6.5,60.1,6.5,74.9,7.0,Focus on delivery timelines,Under Review,Assessor_12
PERF017982,SUP0459,2018,4,2018-12-01,67.6,6.8,5.2,6.0,76.0,5.7,70.0,5.9,Comprehensive improvement plan required,No,Assessor_18
PERF017983,SUP0459,2019,1,2019-03-01,78.9,6.0,5.7,6.8,71.7,6.1,90.6,6.2,Enhance quality controls,Under Review,Assessor_10
PERF017984,SUP0459,2019,2,2019-06-01,73.6,5.6,5.8,6.6,66.8,5.6,90.7,5.9,Comprehensive improvement plan required,No,Assessor_09
PERF017985,SUP0459,2019,3,2019-09-01,81.0,6.7,5.0,7.2,60.3,4.4,98.7,5.8,Comprehensive improvement plan required,No,Assessor_05
PERF017986,SUP0459,2019,4,2019-12-01,70.7,5.9,6.1,7.3,61.4,5.0,93.1,6.1,Enhance quality controls,Under Review,Assessor_08
PERF017987,SUP0459,2020,1,2020-03-01,70.1,6.4,6.1,6.8,82.3,5.3,83.0,6.2,Enhance quality controls,Under Review,Assessor_12
PERF017988,SUP0459,2020,2,2020-06-01,81.4,6.6,5.8,5.6,70.0,4.2,73.6,5.5,Comprehensive improvement plan required,No,Assessor_12
PERF017989,SUP0459,2020,3,2020-09-01,79.2,7.3,5.5,5.7,63.8,5.4,75.9,6.0,Comprehensive improvement plan required,No,Assessor_09
PERF017990,SUP0459,2020,4,2020-12-01,79.6,5.6,4.2,6.3,82.6,4.5,72.5,5.2,Comprehensive improvement plan required,No,Assessor_12
PERF017991,SUP0459,2021,1,2021-03-01,76.1,7.5,5.4,6.0,59.4,6.8,75.4,6.4,Enhance quality controls,Under Review,Assessor_05
PERF017992,SUP0459,2021,2,2021-06-01,85.4,7.1,4.6,5.2,69.9,4.1,70.9,5.2,Comprehensive improvement plan required,No,Assessor_13
PERF017993,SUP0459,2021,3,2021-09-01,74.0,7.2,6.4,7.7,68.8,5.7,73.1,6.7,Enhance quality controls,Under Review,Assessor_08
PERF017994,SUP0459,2021,4,2021-12-01,80.4,7.6,5.5,7.0,83.5,4.4,86.5,6.1,Enhance quality controls,Under Review,Assessor_16
PERF017995,SUP0459,2022,1,2022-03-01,78.0,6.9,7.1,7.0,70.6,2.4,79.8,5.8,Comprehensive improvement plan required,No,Assessor_19
PERF017996,SUP0459,2022,2,2022-06-01,85.0,7.1,6.1,7.0,77.8,2.0,88.0,5.5,Comprehensive improvement plan required,No,Assessor_08
PERF017997,SUP0459,2022,3,2022-09-01,79.6,6.9,5.9,7.1,72.5,6.1,82.8,6.5,Enhance quality controls,Under Review,Assessor_10
PERF017998,SUP0459,2022,4,2022-12-01,80.9,7.1,5.9,6.6,78.4,4.3,82.1,6.0,Comprehensive improvement plan required,No,Assessor_07
PERF017999,SUP0459,2023,1,2023-03-01,85.6,7.2,6.3,5.4,73.5,4.2,100.0,5.8,Comprehensive improvement plan required,No,Assessor_03
PERF018000,SUP0459,2023,2,2023-06-01,70.3,7.6,5.5,6.0,59.3,5.5,84.4,6.1,Enhance quality controls,Under Review,Assessor_04
PERF018001,SUP0459,2023,3,2023-09-01,82.2,7.2,7.9,7.2,78.9,5.7,100.0,7.0,Focus on delivery timelines,Under Review,Assessor_11
PERF018002,SUP0459,2023,4,2023-12-01,68.9,6.9,6.0,6.1,65.8,5.2,89.5,6.1,Enhance quality controls,Under Review,Assessor_15
PERF018003,SUP0459,2024,1,2024-03-01,76.8,6.4,6.5,7.2,75.6,5.0,62.5,6.2,Enhance quality controls,Under Review,Assessor_12
PERF018004,SUP0459,2024,2,2024-06-01,81.1,7.9,5.8,5.6,69.4,5.0,86.8,6.1,Enhance quality controls,Under Review,Assessor_03
PERF018005,SUP0459,2024,3,2024-09-01,78.1,6.4,6.3,6.0,75.3,2.7,94.5,5.4,Comprehensive improvement plan required,No,Assessor_13
PERF018006,SUP0459,2024,4,2024-12-01,79.1,7.8,6.8,6.8,66.9,4.4,88.9,6.4,Enhance quality controls,Under Review,Assessor_15
PERF018007,SUP0459,2025,1,2025-03-01,76.0,6.3,5.6,6.6,70.7,3.9,80.7,5.6,Comprehensive improvement plan required,No,Assessor_19
PERF018008,SUP0459,2025,2,2025-06-01,82.8,7.9,5.4,6.7,64.2,4.8,93.0,6.2,Enhance quality controls,Under Review,Assessor_16
PERF018009,SUP0459,2025,3,2025-09-01,75.1,7.9,6.9,6.8,74.9,3.9,78.7,6.4,Enhance quality controls,Under Review,Assessor_10
PERF018010,SUP0460,2016,1,2016-03-01,85.1,6.4,8.0,5.6,65.0,5.2,76.2,6.3,Enhance quality controls,Under Review,Assessor_13
PERF018011,SUP0460,2016,2,2016-06-01,81.6,7.6,7.2,7.2,86.7,3.6,83.2,6.4,Enhance quality controls,Under Review,Assessor_09
PERF018012,SUP0460,2016,3,2016-09-01,87.5,6.5,5.6,6.1,82.7,7.1,85.7,6.3,Enhance quality controls,Under Review,Assessor_11
PERF018013,SUP0460,2016,4,2016-12-01,80.9,7.5,6.2,8.3,86.9,4.4,74.5,6.6,Enhance quality controls,Under Review,Assessor_05
PERF018014,SUP0460,2017,1,2017-03-01,78.4,7.1,8.1,6.5,77.0,7.0,88.1,7.2,Focus on delivery timelines,Under Review,Assessor_19
PERF018015,SUP0460,2017,2,2017-06-01,75.9,7.8,6.4,6.5,82.7,6.4,93.5,6.8,Enhance quality controls,Under Review,Assessor_15
PERF018016,SUP0460,2017,3,2017-09-01,86.8,7.5,8.7,6.1,77.5,6.6,92.3,7.2,Focus on delivery timelines,Under Review,Assessor_19
PERF018017,SUP0460,2017,4,2017-12-01,76.1,7.3,7.1,7.0,67.1,5.1,97.2,6.6,Enhance quality controls,Under Review,Assessor_16
PERF018018,SUP0460,2018,1,2018-03-01,83.6,6.1,7.9,6.0,69.2,4.2,69.1,6.0,Enhance quality controls,Under Review,Assessor_03
PERF018019,SUP0460,2018,2,2018-06-01,87.1,7.8,6.4,7.2,89.0,6.2,77.9,6.9,Enhance quality controls,Under Review,Assessor_19
PERF018020,SUP0460,2018,3,2018-09-01,82.7,6.5,7.1,6.2,57.8,5.1,82.3,6.2,Enhance quality controls,Under Review,Assessor_18
PERF018021,SUP0460,2018,4,2018-12-01,92.5,7.1,8.0,6.3,63.4,7.7,92.5,7.3,Focus on delivery timelines,Under Review,Assessor_14
PERF018022,SUP0460,2019,1,2019-03-01,88.7,7.0,7.8,6.8,65.9,4.2,80.9,6.4,Enhance quality controls,Under Review,Assessor_10
PERF018023,SUP0460,2019,2,2019-06-01,76.0,6.8,6.5,7.0,74.7,5.2,100.0,6.4,Enhance quality controls,Under Review,Assessor_05
PERF018024,SUP0460,2019,3,2019-09-01,88.9,7.5,6.4,6.6,76.4,4.6,77.2,6.3,Enhance quality controls,Under Review,Assessor_16
PERF018025,SUP0460,2019,4,2019-12-01,76.6,7.3,7.8,6.8,74.8,5.3,87.4,6.8,Enhance quality controls,Under Review,Assessor_08
PERF018026,SUP0460,2020,1,2020-03-01,87.9,8.4,6.2,6.7,88.8,5.6,100.0,6.7,Enhance quality controls,Under Review,Assessor_17
PERF018027,SUP0460,2020,2,2020-06-01,93.9,6.7,7.4,6.5,69.8,6.3,78.5,6.7,Enhance quality controls,Under Review,Assessor_02
PERF018028,SUP0460,2020,3,2020-09-01,78.6,7.5,6.3,6.5,74.5,7.3,99.8,6.9,Enhance quality controls,Under Review,Assessor_08
PERF018029,SUP0460,2020,4,2020-12-01,84.6,7.1,7.1,7.4,99.8,5.1,71.0,6.7,Enhance quality controls,Under Review,Assessor_10
PERF018030,SUP0460,2021,1,2021-03-01,93.3,7.1,7.1,6.7,82.5,5.8,60.8,6.7,Enhance quality controls,Under Review,Assessor_05
PERF018031,SUP0460,2021,2,2021-06-01,82.6,6.7,5.1,6.7,71.9,4.9,63.8,5.8,Comprehensive improvement plan required,No,Assessor_06
PERF018032,SUP0460,2021,3,2021-09-01,77.8,5.6,6.9,7.0,76.2,3.9,82.8,5.8,Comprehensive improvement plan required,No,Assessor_05
PERF018033,SUP0460,2021,4,2021-12-01,90.8,7.3,7.3,7.4,75.0,3.5,86.9,6.4,Enhance quality controls,Under Review,Assessor_11
PERF018034,SUP0460,2022,1,2022-03-01,85.1,7.8,7.0,6.7,73.6,6.1,89.4,6.9,Enhance quality controls,Under Review,Assessor_08
PERF018035,SUP0460,2022,2,2022-06-01,83.6,7.6,8.9,7.5,80.2,3.7,91.1,6.9,Enhance quality controls,Under Review,Assessor_04
PERF018036,SUP0460,2022,3,2022-09-01,83.9,8.2,8.0,7.0,76.5,6.7,98.0,7.5,Focus on delivery timelines,Under Review,Assessor_03
PERF018037,SUP0460,2022,4,2022-12-01,79.9,7.5,6.4,6.4,74.8,6.7,80.2,6.8,Enhance quality controls,Under Review,Assessor_09
PERF018038,SUP0460,2023,1,2023-03-01,90.4,7.3,7.2,6.8,71.3,6.7,90.7,7.0,Focus on delivery timelines,Under Review,Assessor_05
PERF018039,SUP0460,2023,2,2023-06-01,87.8,7.6,6.5,6.6,79.0,5.3,91.0,6.5,Enhance quality controls,Under Review,Assessor_11
PERF018040,SUP0460,2023,3,2023-09-01,85.3,8.3,8.4,8.4,75.2,5.0,68.6,7.5,Focus on delivery timelines,Under Review,Assessor_05
PERF018041,SUP0460,2023,4,2023-12-01,81.0,7.8,5.6,7.6,80.9,4.5,93.1,6.4,Enhance quality controls,Under Review,Assessor_12
PERF018042,SUP0460,2024,1,2024-03-01,89.2,7.6,6.7,8.1,81.6,5.5,90.4,7.0,Enhance quality controls,Under Review,Assessor_02
PERF018043,SUP0460,2024,2,2024-06-01,81.7,6.8,6.0,6.3,74.6,7.4,97.4,6.6,Enhance quality controls,Under Review,Assessor_01
PERF018044,SUP0460,2024,3,2024-09-01,87.7,8.3,7.0,7.2,83.3,6.9,87.6,7.3,Focus on delivery timelines,Under Review,Assessor_04
PERF018045,SUP0460,2024,4,2024-12-01,96.5,6.9,6.2,7.4,66.5,5.5,84.7,6.5,Enhance quality controls,Under Review,Assessor_10
PERF018046,SUP0460,2025,1,2025-03-01,78.9,7.3,7.6,6.8,60.0,5.0,97.2,6.7,Enhance quality controls,Under Review,Assessor_18
PERF018047,SUP0460,2025,2,2025-06-01,83.7,8.3,7.1,7.5,70.1,7.2,90.7,7.5,Focus on delivery timelines,Under Review,Assessor_15
PERF018048,SUP0460,2025,3,2025-09-01,89.0,7.3,7.7,7.4,86.9,4.1,83.4,6.6,Enhance quality controls,Under Review,Assessor_10
PERF018049,SUP0461,2014,1,2014-03-01,89.9,7.1,6.9,6.9,86.3,5.2,86.5,6.5,Enhance quality controls,Under Review,Assessor_16
PERF018050,SUP0461,2014,2,2014-06-01,86.1,7.7,8.5,8.2,71.4,6.5,87.5,7.7,Focus on delivery timelines,Under Review,Assessor_07
PERF018051,SUP0461,2014,3,2014-09-01,84.0,9.0,7.3,8.2,80.9,6.5,100.0,7.7,Focus on delivery timelines,Under Review,Assessor_03
PERF018052,SUP0461,2014,4,2014-12-01,96.8,7.7,7.8,7.8,85.4,4.0,83.7,6.8,Enhance quality controls,Under Review,Assessor_14
PERF018053,SUP0461,2015,1,2015-03-01,77.6,7.8,8.3,6.4,76.4,6.5,92.9,7.2,Focus on delivery timelines,Under Review,Assessor_09
PERF018054,SUP0461,2015,2,2015-06-01,88.3,7.5,7.0,7.3,88.9,5.8,77.4,6.9,Enhance quality controls,Under Review,Assessor_15
PERF018055,SUP0461,2015,3,2015-09-01,91.8,8.1,8.8,8.5,80.4,5.7,98.6,7.8,Focus on delivery timelines,Under Review,Assessor_03
PERF018056,SUP0461,2015,4,2015-12-01,94.7,8.4,6.9,7.6,100.0,6.4,85.8,7.3,Focus on delivery timelines,Under Review,Assessor_15
PERF018057,SUP0461,2016,1,2016-03-01,92.3,8.9,6.3,8.5,87.8,6.1,88.0,7.5,Focus on delivery timelines,Under Review,Assessor_15
PERF018058,SUP0461,2016,2,2016-06-01,90.9,8.3,6.7,7.1,85.6,5.4,85.4,6.9,Enhance quality controls,Under Review,Assessor_19
PERF018059,SUP0461,2016,3,2016-09-01,95.9,8.8,7.6,8.5,75.2,5.3,77.6,7.5,Focus on delivery timelines,Under Review,Assessor_05
PERF018060,SUP0461,2016,4,2016-12-01,89.8,7.3,7.4,7.6,81.8,5.6,94.3,7.0,Enhance quality controls,Under Review,Assessor_06
PERF018061,SUP0461,2017,1,2017-03-01,95.2,8.7,6.7,7.7,85.5,6.4,84.6,7.4,Focus on delivery timelines,Under Review,Assessor_08
PERF018062,SUP0461,2017,2,2017-06-01,92.9,8.2,6.5,7.3,85.4,8.2,79.0,7.5,Focus on delivery timelines,Under Review,Assessor_19
PERF018063,SUP0461,2017,3,2017-09-01,95.6,7.0,7.9,7.5,84.9,6.0,95.6,7.1,Focus on delivery timelines,Under Review,Assessor_19
PERF018064,SUP0461,2017,4,2017-12-01,100.0,8.2,7.9,7.3,82.6,6.8,81.5,7.5,Focus on delivery timelines,Under Review,Assessor_19
PERF018065,SUP0461,2018,1,2018-03-01,93.0,7.2,7.4,8.3,85.3,4.1,81.6,6.7,Enhance quality controls,Under Review,Assessor_03
PERF018066,SUP0461,2018,2,2018-06-01,98.3,7.7,7.5,8.5,76.8,9.3,89.7,8.2,Minor process improvements needed,Yes,Assessor_02
PERF018067,SUP0461,2018,3,2018-09-01,100.0,8.2,9.1,6.0,100.0,3.3,95.8,6.6,Enhance quality controls,Under Review,Assessor_13
PERF018068,SUP0461,2018,4,2018-12-01,86.8,7.8,7.2,7.3,91.4,6.4,92.6,7.2,Focus on delivery timelines,Under Review,Assessor_06
PERF018069,SUP0461,2019,1,2019-03-01,97.1,7.9,7.7,7.4,80.3,7.8,100.0,7.7,Focus on delivery timelines,Under Review,Assessor_14
PERF018070,SUP0461,2019,2,2019-06-01,97.3,8.5,4.9,7.9,75.2,7.0,95.0,7.1,Focus on delivery timelines,Under Review,Assessor_15
PERF018071,SUP0461,2019,3,2019-09-01,77.5,8.2,7.2,8.7,99.7,4.6,86.5,7.2,Focus on delivery timelines,Under Review,Assessor_02
PERF018072,SUP0461,2019,4,2019-12-01,85.2,7.5,6.8,7.2,84.8,6.4,93.2,7.0,Enhance quality controls,Under Review,Assessor_10
PERF018073,SUP0461,2020,1,2020-03-01,97.3,7.6,8.1,8.3,85.1,4.0,83.6,7.0,Enhance quality controls,Under Review,Assessor_08
PERF018074,SUP0461,2020,2,2020-06-01,90.0,8.5,6.4,7.7,75.6,6.2,95.7,7.2,Focus on delivery timelines,Under Review,Assessor_10
PERF018075,SUP0461,2020,3,2020-09-01,98.5,8.2,8.7,8.0,95.7,5.3,87.2,7.5,Focus on delivery timelines,Under Review,Assessor_01
PERF018076,SUP0461,2020,4,2020-12-01,100.0,8.1,8.5,8.3,73.1,5.7,71.9,7.6,Focus on delivery timelines,Under Review,Assessor_05
PERF018077,SUP0461,2021,1,2021-03-01,87.0,8.1,6.7,8.2,90.7,7.0,89.0,7.5,Focus on delivery timelines,Under Review,Assessor_14
PERF018078,SUP0461,2021,2,2021-06-01,87.7,9.0,7.4,8.7,62.4,6.5,80.2,7.9,Focus on delivery timelines,Under Review,Assessor_10
PERF018079,SUP0461,2021,3,2021-09-01,98.4,8.8,8.2,9.0,92.3,7.2,94.6,8.3,Minor process improvements needed,Yes,Assessor_13
PERF018080,SUP0461,2021,4,2021-12-01,100.0,8.4,7.0,8.2,86.5,6.9,98.6,7.6,Focus on delivery timelines,Under Review,Assessor_15
PERF018081,SUP0461,2022,1,2022-03-01,88.9,9.0,8.7,7.1,89.6,7.7,100.0,8.1,Minor process improvements needed,Under Review,Assessor_16
PERF018082,SUP0461,2022,2,2022-06-01,96.8,9.2,7.3,8.5,96.8,6.2,73.9,7.8,Focus on delivery timelines,Under Review,Assessor_08
PERF018083,SUP0461,2022,3,2022-09-01,96.6,8.9,8.6,8.2,87.1,7.7,100.0,8.4,Minor process improvements needed,Yes,Assessor_13
PERF018084,SUP0461,2022,4,2022-12-01,85.0,8.7,7.5,8.4,89.9,5.3,76.6,7.5,Focus on delivery timelines,Under Review,Assessor_15
PERF018085,SUP0461,2023,1,2023-03-01,100.0,9.5,7.7,7.2,79.4,6.7,77.0,7.8,Focus on delivery timelines,Under Review,Assessor_16
PERF018086,SUP0461,2023,2,2023-06-01,87.8,8.5,8.6,8.1,87.7,7.1,93.9,8.1,Minor process improvements needed,Yes,Assessor_07
PERF018087,SUP0461,2023,3,2023-09-01,100.0,9.0,8.0,7.8,92.3,5.1,84.0,7.5,Focus on delivery timelines,Under Review,Assessor_05
PERF018088,SUP0461,2023,4,2023-12-01,94.3,8.3,5.8,7.4,81.3,6.8,94.9,7.1,Focus on delivery timelines,Under Review,Assessor_13
PERF018089,SUP0461,2024,1,2024-03-01,98.7,8.4,7.8,6.8,74.3,3.9,92.1,6.7,Enhance quality controls,Under Review,Assessor_14
PERF018090,SUP0461,2024,2,2024-06-01,94.1,8.1,7.5,8.5,82.7,8.5,88.9,8.2,Minor process improvements needed,Yes,Assessor_17
PERF018091,SUP0461,2024,3,2024-09-01,87.2,8.1,7.1,9.0,81.3,6.9,100.0,7.8,Focus on delivery timelines,Under Review,Assessor_04
PERF018092,SUP0461,2024,4,2024-12-01,100.0,7.8,6.7,7.8,78.6,3.5,88.4,6.5,Enhance quality controls,Under Review,Assessor_17
PERF018093,SUP0461,2025,1,2025-03-01,99.0,8.4,8.0,7.4,89.8,6.5,100.0,7.6,Focus on delivery timelines,Under Review,Assessor_04
PERF018094,SUP0461,2025,2,2025-06-01,96.0,7.8,9.5,8.1,93.5,4.8,90.6,7.5,Focus on delivery timelines,Under Review,Assessor_05
PERF018095,SUP0461,2025,3,2025-09-01,100.0,9.9,7.8,8.1,92.8,4.1,100.0,7.5,Focus on delivery timelines,Under Review,Assessor_09
PERF018096,SUP0462,2010,1,2010-03-01,98.3,8.4,7.9,7.9,91.7,7.6,92.5,7.9,Focus on delivery timelines,Under Review,Assessor_15
PERF018097,SUP0462,2010,2,2010-06-01,100.0,7.9,7.3,9.0,100.0,7.0,84.5,7.8,Focus on delivery timelines,Under Review,Assessor_15
PERF018098,SUP0462,2010,3,2010-09-01,98.9,8.7,7.7,8.7,84.6,7.5,93.9,8.2,Minor process improvements needed,Yes,Assessor_16
PERF018099,SUP0462,2010,4,2010-12-01,100.0,9.0,8.6,8.8,90.8,9.2,100.0,8.9,Minor process improvements needed,Yes,Assessor_15
PERF018100,SUP0462,2011,1,2011-03-01,100.0,8.9,9.4,8.0,99.5,7.1,96.1,8.4,Minor process improvements needed,Yes,Assessor_19
PERF018101,SUP0462,2011,2,2011-06-01,100.0,7.6,8.3,9.9,92.7,6.3,100.0,8.0,Minor process improvements needed,Yes,Assessor_06
PERF018102,SUP0462,2011,3,2011-09-01,100.0,8.7,8.5,8.2,94.6,5.9,94.3,7.8,Focus on delivery timelines,Under Review,Assessor_12
PERF018103,SUP0462,2011,4,2011-12-01,100.0,8.9,7.5,8.3,81.9,5.4,81.8,7.5,Focus on delivery timelines,Under Review,Assessor_12
PERF018104,SUP0462,2012,1,2012-03-01,100.0,7.5,9.1,8.4,86.7,6.8,94.4,8.0,Focus on delivery timelines,Under Review,Assessor_16
PERF018105,SUP0462,2012,2,2012-06-01,95.8,8.7,8.6,8.0,95.8,5.0,97.9,7.6,Focus on delivery timelines,Under Review,Assessor_14
PERF018106,SUP0462,2012,3,2012-09-01,100.0,9.0,8.7,8.4,84.0,6.8,97.2,8.2,Minor process improvements needed,Yes,Assessor_10
PERF018107,SUP0462,2012,4,2012-12-01,100.0,9.5,8.6,8.8,95.5,6.3,88.3,8.3,Minor process improvements needed,Yes,Assessor_12
PERF018108,SUP0462,2013,1,2013-03-01,100.0,9.2,9.0,7.8,91.1,9.3,87.9,8.8,Minor process improvements needed,Under Review,Assessor_15
PERF018109,SUP0462,2013,2,2013-06-01,98.2,8.9,7.1,8.9,92.7,4.2,89.8,7.3,Focus on delivery timelines,Under Review,Assessor_06
PERF018110,SUP0462,2013,3,2013-09-01,93.4,8.4,8.8,7.8,100.0,5.2,89.2,7.5,Focus on delivery timelines,Under Review,Assessor_18
PERF018111,SUP0462,2013,4,2013-12-01,100.0,9.2,8.0,8.9,100.0,6.7,84.1,8.2,Minor process improvements needed,Yes,Assessor_07
